OTU	Sample	Abundance	Plant.Name	Treatment	Shoot_mass_g	Pod_mass_g	N_pods	Root_mass_g	Kingdom	Phylum	Class	Order	Family	Genus
OTU_113	N6	4.69E-05	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_121	N4	4.69E-05	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_129	N5	4.69E-05	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	N1	4.69E-05	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	N6	4.69E-05	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_130	N7	4.69E-05	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_135	N6	4.69E-05	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_138	N5	4.69E-05	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_143	D1	4.69E-05	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	C6	4.69E-05	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	N6	4.69E-05	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	C3	4.69E-05	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	D6	4.69E-05	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	C2	4.69E-05	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	N2	4.69E-05	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_143	N3	4.69E-05	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Other
OTU_152	C2	4.69E-05	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Other
OTU_154	C5	4.69E-05	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota				Other
OTU_154	N1	4.69E-05	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota				Other
OTU_169	D6	4.69E-05	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Other
OTU_169	N2	4.69E-05	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Other
OTU_169	C2	4.69E-05	C2	Control	4.28	5.45	10	4.55	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Other
OTU_169	C1	4.69E-05	C1	Control	3.5	3.78	7	3.22	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Other
OTU_169	D4	4.69E-05	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Other
